"","Cell_ID","Dom_LC","modeCells","pctMode"
"6066","x-91.4470977783203y32.5797653198242",82,79345,80.3
"6067","x-91.4470977783203y32.663272857666",82,70002,70.8
"6068","x-91.4470977783203y32.7468605041504",82,75336,76.2
"6069","x-91.4470977783203y32.8305244445801",82,64661,65.4
"6070","x-91.4470977783203y32.9142646789551",82,68096,68.7
"6071","x-91.4470977783203y32.9980850219727",82,76264,79
"6072","x-91.3537368774414y29.2979888916016",11,82387,92.2
"6073","x-91.3537368774414y29.3787288665771",11,92172,95.3
"6074","x-91.3537368774414y29.4595317840576",11,77451,78.3
"6075","x-91.3537368774414y29.540397644043",95,61041,61.5
"6076","x-91.3537368774414y29.6213264465332",90,68720,69.5
"6077","x-91.3537368774414y29.7023181915283",90,46932,47.4
"6078","x-91.3537368774414y29.783374786377",90,61376,62.1
"6079","x-91.3537368774414y29.8644962310791",90,76810,77.4
"6080","x-91.3537368774414y29.9456825256348",90,81364,82.3
"6081","x-91.3537368774414y30.0269336700439",90,79538,80.4
"6082","x-91.3537368774414y30.1082496643066",90,77557,78.4
"6083","x-91.3537368774414y30.1896305084229",90,74703,75.5
"6084","x-91.3537368774414y30.2710781097412",90,81720,82.4
"6085","x-91.3537368774414y30.3525924682617",90,84789,85.7
"6086","x-91.3537368774414y30.4341716766357",90,74134,75
"6087","x-91.3537368774414y30.5158195495605",82,47426,47.9
"6088","x-91.3537368774414y30.5975341796875",82,40085,40.5
"6089","x-91.3537368774414y30.6793174743652",90,34083,34.4
"6090","x-91.3537368774414y30.8430862426758",43,34264,34.6
"6091","x-91.3537368774414y30.9250736236572",43,37397,37.7
"6092","x-91.3537368774414y31.0071296691895",43,29358,29.7
"6093","x-91.3537368774414y31.0892543792725",43,36881,37.3
"6094","x-91.3537368774414y31.1714496612549",43,42450,42.9
"6095","x-91.3537368774414y31.3360500335693",41,27442,27.8
"6096","x-91.3537368774414y31.4184551239014",41,49803,50.2
"6097","x-91.3537368774414y31.5009326934814",41,42817,43.2
"6098","x-91.3537368774414y31.5834808349609",41,30416,30.7
"6099","x-91.3537368774414y31.6661014556885",41,36113,36.5
"6100","x-91.3537368774414y31.8315582275391",82,46437,46.8
"6101","x-91.3537368774414y31.9143962860107",82,75532,76.4
"6102","x-91.3537368774414y31.9973068237305",82,55423,55.9
"6103","x-91.3537368774414y32.1633491516113",82,63423,64.4
"6104","x-91.2603759765625y32.0802917480469",82,85270,85.7
"6105","x-91.3537368774414y30.7611675262451",43,29477,29.7
"6106","x-91.3537368774414y31.2537136077881",41,30087,30.4
"6107","x-91.3537368774414y31.7487945556641",82,32230,32.6
"6108","x-91.3537368774414y32.2464828491211",90,60437,61.1
"6109","x-91.3537368774414y32.3296890258789",90,71018,71.9
"6110","x-91.3537368774414y32.412971496582",82,69690,70.5
"6111","x-91.3537368774414y32.4963302612305",82,65417,66.2
"6112","x-91.3537368774414y32.5797653198242",82,90349,91.4
"6113","x-91.3537368774414y32.663272857666",82,87184,88.2
"6114","x-91.3537368774414y32.7468605041504",82,83624,84.6
"6115","x-91.3537368774414y32.8305244445801",82,67642,68.5
"6116","x-91.3537368774414y32.9142646789551",82,72258,72.7
"6117","x-91.3537368774414y32.9980850219727",82,68778,71
"6118","x-91.2603759765625y29.2173118591309",11,63924,77.3
"6119","x-91.2603759765625y29.2979888916016",95,64291,64.8
"6120","x-91.2603759765625y29.3787288665771",11,83766,84.7
"6121","x-91.2603759765625y29.4595317840576",95,56443,57.1
"6122","x-91.2603759765625y29.540397644043",95,62763,63.3
"6123","x-91.2603759765625y29.6213264465332",90,42055,42.4
"6124","x-91.2603759765625y29.7023181915283",90,37627,38
"6125","x-91.2603759765625y29.783374786377",90,66704,67.4
"6126","x-91.2603759765625y29.8644962310791",90,84449,85.1
"6127","x-91.2603759765625y29.9456825256348",90,78357,79
"6128","x-91.2603759765625y30.0269336700439",90,82018,82.7
"6129","x-91.2603759765625y30.1082496643066",90,83595,84
"6130","x-91.2603759765625y30.1896305084229",90,74437,75
"6131","x-91.2603759765625y30.2710781097412",82,40997,41.4
"6132","x-91.2603759765625y30.3525924682617",90,24933,25.2
"6133","x-91.2603759765625y30.4341716766357",90,35455,35.7
"6134","x-91.2603759765625y30.5158195495605",82,30142,30.4
"6135","x-91.2603759765625y30.5975341796875",90,41202,41.4
"6136","x-91.2603759765625y30.6793174743652",81,31500,31.8
"6137","x-91.2603759765625y30.8430862426758",43,37958,38.3
"6138","x-91.2603759765625y30.9250736236572",43,44217,44.7
"6139","x-91.2603759765625y31.0071296691895",42,28620,28.9
"6140","x-91.2603759765625y31.0892543792725",43,31500,31.8
"6141","x-91.2603759765625y31.1714496612549",42,38804,39.2
"6142","x-91.2603759765625y31.3360500335693",43,29654,29.9
"6143","x-91.2603759765625y31.4184551239014",41,39040,39.5
"6144","x-91.2603759765625y31.5009326934814",41,51676,52.3
"6145","x-91.2603759765625y31.5834808349609",41,47265,47.6
"6146","x-91.2603759765625y31.6661014556885",41,69774,70.3
"6147","x-91.2603759765625y31.8315582275391",90,60015,60.5
"6148","x-91.2603759765625y31.9143962860107",82,50185,50.6
"6149","x-91.2603759765625y31.9973068237305",82,61632,62.2
"6150","x-91.2603759765625y32.1633491516113",82,78293,79
"6151","x-91.1670150756836y32.0802917480469",82,42799,43.2
"6152","x-91.2603759765625y30.7611675262451",43,29248,29.6
"6153","x-91.2603759765625y31.2537136077881",42,37910,38.2
"6154","x-91.2603759765625y31.7487945556641",41,31932,32.2
"6155","x-91.2603759765625y32.2464828491211",90,49000,49.4
"6156","x-91.2603759765625y32.3296890258789",82,57295,58
"6157","x-91.2603759765625y32.412971496582",82,85150,85.6
"6158","x-91.2603759765625y32.4963302612305",82,88599,89.4
"6159","x-91.2603759765625y32.5797653198242",82,91424,92.5
"6160","x-91.2603759765625y32.663272857666",82,92615,93.4
"6161","x-91.2603759765625y32.7468605041504",82,79838,80.5
"6162","x-91.2603759765625y32.8305244445801",82,69493,70.3
"6163","x-91.2603759765625y32.9142646789551",82,92193,92.7
"6164","x-91.2603759765625y32.9980850219727",82,80977,83.5
"6165","x-91.2603759765625y33.5026550292969",82,58491,63.1
"6166","x-91.1670150756836y29.2173118591309",11,63273,65.1
"6167","x-91.1670150756836y29.2979888916016",11,69292,69.6
"6168","x-91.1670150756836y29.3787288665771",95,61198,61.7
"6169","x-91.1670150756836y29.4595317840576",95,90887,91.3
"6170","x-91.1670150756836y29.540397644043",95,85028,85.4
"6171","x-91.1670150756836y29.6213264465332",95,46788,47.2
"6172","x-91.1670150756836y29.7023181915283",11,49504,49.9
"6173","x-91.1670150756836y29.783374786377",90,54800,55.2
"6174","x-91.1670150756836y29.8644962310791",90,45085,45.4
"6175","x-91.1670150756836y29.9456825256348",90,50615,51
"6176","x-91.1670150756836y30.0269336700439",90,84150,85.1
"6177","x-91.1670150756836y30.1082496643066",90,45876,46.2
"6178","x-91.1670150756836y30.1896305084229",82,52652,52.9
"6179","x-91.1670150756836y30.2710781097412",82,28006,28.2
"6180","x-91.1670150756836y30.4341716766357",22,25791,26
"6181","x-91.1670150756836y30.5158195495605",22,25790,26
"6182","x-91.1670150756836y30.6793174743652",81,45513,45.9
"6183","x-91.1670150756836y30.7611675262451",81,39698,40
"6184","x-91.1670150756836y30.8430862426758",81,31744,31.9
"6185","x-91.1670150756836y30.9250736236572",43,39602,39.9
"6186","x-91.1670150756836y31.0892543792725",43,31713,31.9
"6187","x-91.1670150756836y31.1714496612549",42,57660,57.9
"6188","x-91.1670150756836y31.2537136077881",42,61864,62.4
"6189","x-91.1670150756836y31.4184551239014",43,40697,41
"6190","x-91.1670150756836y31.5009326934814",43,31162,31.4
"6191","x-91.1670150756836y31.5834808349609",41,44049,44.3
"6192","x-91.1670150756836y31.6661014556885",41,57147,57.4
"6193","x-91.1670150756836y31.8315582275391",41,68936,69.5
"6194","x-91.1670150756836y31.9973068237305",90,35995,36.3
"6195","x-91.1670150756836y32.1633491516113",90,68466,69
"6196","x-91.0736541748047y32.0802917480469",90,56113,56.2
"6197","x-91.1670150756836y30.3525924682617",90,30558,30.7
"6198","x-91.1670150756836y30.5975341796875",90,29551,29.7
"6199","x-91.1670150756836y31.0071296691895",42,38418,38.7
"6200","x-91.1670150756836y31.3360500335693",90,31402,31.6
"6201","x-91.1670150756836y31.7487945556641",41,60507,61
"6202","x-91.1670150756836y31.9143962860107",41,40577,40.8
"6203","x-91.1670150756836y32.2464828491211",82,59104,59.6
"6204","x-91.1670150756836y32.3296890258789",82,81590,82.3
"6205","x-91.1670150756836y32.412971496582",82,73455,73.8
"6206","x-91.1670150756836y32.4963302612305",82,79687,80.1
"6207","x-91.1670150756836y32.5797653198242",82,67778,68.2
"6208","x-91.1670150756836y32.663272857666",82,53475,53.8
"6209","x-91.1670150756836y32.7468605041504",82,55621,55.8
"6210","x-91.1670150756836y32.8305244445801",82,42933,43.2
"6211","x-91.1670150756836y32.9142646789551",82,43909,44.2
"6212","x-91.1670150756836y32.9980850219727",90,34804,35
"6213","x-91.1670150756836y33.0819816589355",82,33610,34.7
"6214","x-91.1670150756836y33.165958404541",82,57113,59.1
"6215","x-91.1670150756836y33.2500114440918",82,62429,64.4
"6216","x-91.1670150756836y33.3341484069824",82,36578,37.7
"6217","x-91.1670150756836y33.4183616638184",90,70697,72.9
"6218","x-91.1670150756836y33.5026550292969",90,61719,62.1
"6219","x-91.1670150756836y33.587028503418",90,45251,46.7
"6220","x-91.1670150756836y33.6714859008789",90,50515,52.2
"6221","x-91.1670150756836y33.7560234069824",90,75970,80.2
"6222","x-91.0736541748047y29.136697769165",11,54770,100
"6223","x-91.0736541748047y29.2173118591309",11,50497,50.9
"6224","x-91.0736541748047y29.2979888916016",95,66032,66.3
"6225","x-91.0736541748047y29.3787288665771",95,71818,72.2
"6226","x-91.0736541748047y29.4595317840576",95,89832,90.2
"6227","x-91.0736541748047y29.540397644043",95,80246,80.6
"6228","x-91.0736541748047y29.6213264465332",95,43339,43.7
"6229","x-91.0736541748047y29.7023181915283",90,44778,45
"6230","x-91.0736541748047y29.783374786377",90,74846,75.2
"6231","x-91.0736541748047y29.8644962310791",90,63338,63.6
"6232","x-91.0736541748047y29.9456825256348",82,47780,47.8
"6233","x-91.0736541748047y30.0269336700439",82,60304,60.6
"6234","x-91.0736541748047y30.1082496643066",82,64505,64.8
"6235","x-91.0736541748047y30.1896305084229",82,41271,41.5
"6236","x-91.0736541748047y30.2710781097412",90,52101,52.3
"6237","x-91.0736541748047y30.3525924682617",90,26563,26.7
"6238","x-91.0736541748047y30.4341716766357",22,36928,37.2
"6239","x-91.0736541748047y30.5158195495605",90,27063,27.2
"6240","x-91.0736541748047y30.5975341796875",90,37699,37.9
"6241","x-91.0736541748047y30.6793174743652",81,44475,44.7
"6242","x-91.0736541748047y30.8430862426758",42,28752,28.9
"6243","x-91.0736541748047y30.9250736236572",42,35077,35.2
"6244","x-91.0736541748047y31.0071296691895",42,26925,27.1
"6245","x-91.0736541748047y31.0892543792725",42,29741,29.9
"6246","x-91.0736541748047y31.1714496612549",42,39435,39.6
"6247","x-91.0736541748047y31.3360500335693",42,40451,40.8
"6248","x-91.0736541748047y31.4184551239014",42,45461,45.7
"6249","x-91.0736541748047y31.5009326934814",42,37867,38.2
"6250","x-91.0736541748047y31.5834808349609",42,31154,31.3
"6251","x-91.0736541748047y31.6661014556885",41,38015,38.2
"6252","x-91.0736541748047y31.8315582275391",41,65894,66.2
"6253","x-91.0736541748047y31.9143962860107",41,80829,81.2
"6254","x-91.0736541748047y31.9973068237305",90,36049,36.2
"6255","x-91.0736541748047y32.1633491516113",90,67493,67.6
"6256","x-90.9802932739258y32.0802917480469",41,45880,46.1
"6257","x-91.0736541748047y30.7611675262451",81,34419,34.5
"6258","x-91.0736541748047y31.2537136077881",42,44471,44.8
"6259","x-91.0736541748047y31.7487945556641",41,41193,41.4
"6260","x-91.0736541748047y32.2464828491211",82,42714,42.9
"6261","x-91.0736541748047y32.3296890258789",82,76101,76.5
"6262","x-91.0736541748047y32.412971496582",82,61291,61.6
"6263","x-91.0736541748047y32.4963302612305",90,43796,44
"6264","x-91.0736541748047y32.5797653198242",90,58387,58.7
"6265","x-91.0736541748047y32.663272857666",90,65171,65.5
"6266","x-91.0736541748047y32.7468605041504",82,41028,41.1
"6267","x-91.0736541748047y32.8305244445801",82,42443,42.7
"6268","x-91.0736541748047y32.9142646789551",82,51978,52.3
"6269","x-91.0736541748047y32.9980850219727",82,61545,61.9
"6270","x-91.0736541748047y33.0819816589355",82,61480,61.8
"6271","x-91.0736541748047y33.165958404541",82,46259,46.5
"6272","x-91.0736541748047y33.2500114440918",90,39580,39.7
"6273","x-91.0736541748047y33.3341484069824",82,59157,59.5
"6274","x-91.0736541748047y33.4183616638184",90,30717,30.9
"6275","x-91.0736541748047y33.5026550292969",82,79738,79.7
"6276","x-91.0736541748047y33.587028503418",82,81117,81.6
"6277","x-91.0736541748047y33.6714859008789",90,45519,45.7
"6278","x-91.0736541748047y33.7560234069824",90,69521,70
"6279","x-91.0736541748047y33.8406410217285",90,57743,59.4
"6280","x-91.0736541748047y33.9253425598145",90,69720,72
"6281","x-91.0736541748047y34.0101280212402",90,58711,61.7
"6282","x-90.9802932739258y29.136697769165",11,79395,95.4
"6283","x-90.9802932739258y29.2173118591309",11,58420,58.7
"6284","x-90.9802932739258y29.2979888916016",11,62640,62.7
"6285","x-90.9802932739258y29.3787288665771",95,63450,63.7
"6286","x-90.9802932739258y29.4595317840576",95,93146,93.6
"6287","x-90.9802932739258y29.540397644043",95,72411,72.5
"6288","x-90.9802932739258y29.6213264465332",95,51140,51.5
"6289","x-90.9802932739258y29.7023181915283",90,77262,77.4
"6290","x-90.9802932739258y29.783374786377",90,72768,72.9
"6291","x-90.9802932739258y29.8644962310791",82,66099,66.2
"6292","x-90.9802932739258y29.9456825256348",90,49373,49.6
"6293","x-90.9802932739258y30.0269336700439",90,45146,45.2
"6294","x-90.9802932739258y30.1082496643066",82,25138,25.3
"6295","x-90.9802932739258y30.1896305084229",90,23750,23.9
"6296","x-90.9802932739258y30.2710781097412",90,29767,29.9
"6297","x-90.9802932739258y30.3525924682617",90,20071,20.2
"6298","x-90.9802932739258y30.4341716766357",90,28088,28.1
"6299","x-90.9802932739258y30.5158195495605",90,35028,35.2
"6300","x-90.9802932739258y30.5975341796875",90,38082,38.3
"6301","x-90.9802932739258y30.6793174743652",90,28900,28.9
"6302","x-90.9802932739258y30.8430862426758",42,31621,31.7
"6303","x-90.9802932739258y30.9250736236572",42,33520,33.7
"6304","x-90.9802932739258y31.0071296691895",42,31464,31.6
"6305","x-90.9802932739258y31.0892543792725",42,36165,36.3
"6306","x-90.9802932739258y31.1714496612549",42,44307,44.4
"6307","x-90.9802932739258y31.3360500335693",42,48870,49
"6308","x-90.9802932739258y31.4184551239014",42,57998,58.1
"6309","x-90.9802932739258y31.5009326934814",42,39791,39.9
"6310","x-90.9802932739258y31.5834808349609",43,27962,28
"6311","x-90.9802932739258y31.6661014556885",42,30273,30.4
"6312","x-90.9802932739258y31.8315582275391",41,53811,54.1
"6313","x-90.9802932739258y31.9143962860107",41,48783,49
"6314","x-90.9802932739258y31.9973068237305",41,55518,55.6
"6315","x-90.9802932739258y32.1633491516113",90,48672,48.9
"6316","x-90.8869323730469y32.0802917480469",41,60885,61
"6317","x-90.9802932739258y30.7611675262451",42,40705,40.8
"6318","x-90.9802932739258y31.2537136077881",42,57191,57.1
"6319","x-90.9802932739258y31.7487945556641",41,34523,34.6
"6320","x-90.9802932739258y32.2464828491211",90,46951,47.2
"6321","x-90.9802932739258y32.3296890258789",82,45938,45.9
"6322","x-90.9802932739258y32.412971496582",90,58052,58.2
"6323","x-90.9802932739258y32.4963302612305",90,49569,49.8
"6324","x-90.9802932739258y32.5797653198242",90,69740,70.1
"6325","x-90.9802932739258y32.663272857666",82,59849,60
"6326","x-90.9802932739258y32.7468605041504",82,67088,67.3
"6327","x-90.9802932739258y32.8305244445801",82,70864,71
"6328","x-90.9802932739258y32.9142646789551",82,82693,83.2
"6329","x-90.9802932739258y32.9980850219727",82,81729,81.9
"6330","x-90.9802932739258y33.0819816589355",82,58953,59.1
"6331","x-90.9802932739258y33.165958404541",82,68992,69.2
"6332","x-90.9802932739258y33.2500114440918",82,80005,80
"6333","x-90.9802932739258y33.3341484069824",82,76685,76.9
"6334","x-90.9802932739258y33.4183616638184",82,76086,76.6
"6335","x-90.9802932739258y33.5026550292969",82,83178,83.4
"6336","x-90.9802932739258y33.587028503418",82,90922,91.2
"6337","x-90.9802932739258y33.6714859008789",82,86489,86.5
"6338","x-90.9802932739258y33.7560234069824",82,64555,65
"6339","x-90.9802932739258y33.8406410217285",82,73589,73.8
"6340","x-90.9802932739258y33.9253425598145",82,51079,51.3
"6341","x-90.9802932739258y34.0101280212402",82,45281,45.3
"6342","x-90.9802932739258y34.0949935913086",82,77097,79.4
"6343","x-90.9802932739258y34.1799468994141",82,76431,80.6
"6344","x-90.8869323730469y29.0561447143555",11,91540,96.3
"6345","x-90.8869323730469y29.136697769165",11,69327,69.4
"6346","x-90.8869323730469y29.2173118591309",11,72817,72.9
"6347","x-90.8869323730469y29.2979888916016",95,60469,60.6
"6348","x-90.8869323730469y29.3787288665771",95,59101,59.2
"6349","x-90.8869323730469y29.4595317840576",95,91945,92.1
"6350","x-90.8869323730469y29.540397644043",95,82237,82.1
"6351","x-90.8869323730469y29.6213264465332",90,42732,42.9
"6352","x-90.8869323730469y29.7023181915283",90,84056,84.2
"6353","x-90.8869323730469y29.783374786377",82,39114,39.2
"6354","x-90.8869323730469y29.8644962310791",90,52568,52.6
"6355","x-90.8869323730469y29.9456825256348",90,88573,89
"6356","x-90.8869323730469y30.0269336700439",82,38127,38.2
"6357","x-90.8869323730469y30.1082496643066",82,37831,38
"6358","x-90.8869323730469y30.1896305084229",90,34913,35
"6359","x-90.8869323730469y30.2710781097412",81,29175,29.2
"6360","x-90.8869323730469y30.3525924682617",90,39329,39.3
"6361","x-90.8869323730469y30.4341716766357",90,29967,30
"6362","x-90.8869323730469y30.5158195495605",90,31679,31.7
"6363","x-90.8869323730469y30.5975341796875",90,40802,40.9
"6364","x-90.8869323730469y30.6793174743652",90,25935,26
"6365","x-90.8869323730469y30.8430862426758",42,33234,33.3
"6366","x-90.8869323730469y30.9250736236572",42,31318,31.4
"6367","x-90.8869323730469y31.0071296691895",42,34114,34.2
"6368","x-90.8869323730469y31.0892543792725",42,42778,42.8
"6369","x-90.8869323730469y31.1714496612549",42,39942,40
"6370","x-90.8869323730469y31.3360500335693",42,59624,59.7
"6371","x-90.8869323730469y31.4184551239014",42,42976,43
"6372","x-90.8869323730469y31.5009326934814",42,38173,38.1
"6373","x-90.8869323730469y31.5834808349609",42,44019,44.1
"6374","x-90.8869323730469y31.6661014556885",42,41145,41.2
"6375","x-90.8869323730469y31.8315582275391",41,33833,33.9
"6376","x-90.8869323730469y31.9143962860107",41,33985,34.1
