OBJECTID,Cell_ID,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
5528,x-92.5674285888672y31.0071296691895,5528,90162,81145800.000000000000000,11,95,84,54.082351766819727,23.334529610772599,4876173.000000000000000,15,42,82,42
5529,x-92.5674285888672y31.0892543792725,5529,90157,81141300.000000000000000,11,95,84,46.621449249642289,16.058947918198637,4203250.000000000000000,15,42,82,42
5530,x-92.5674285888672y31.1714496612549,5530,90163,81146700.000000000000000,11,95,84,49.346217406253118,18.638225051953249,4449203.000000000000000,14,42,24,42
5531,x-92.5674285888672y31.3360500335693,5531,90152,81136800.000000000000000,11,95,84,61.952591179341553,28.023597284743673,5585150.000000000000000,15,82,31,81
5532,x-92.5674285888672y31.4184551239014,5532,90167,81150300.000000000000000,11,95,84,68.794448079674382,23.862831326527999,6202989.000000000000000,15,90,24,81
5533,x-92.5674285888672y31.5009326934814,5533,90164,81147600.000000000000000,11,95,84,54.101614835189210,21.486525234602325,4878018.000000000000000,15,42,24,42
5534,x-92.5674285888672y31.5834808349609,5534,90157,81141300.000000000000000,11,95,84,48.219228678860212,17.586190892564634,4347301.000000000000000,15,42,82,42
5535,x-92.5674285888672y31.6661014556885,5535,90168,81151200.000000000000000,11,95,84,46.732698961937714,16.028489294440075,4213794.000000000000000,12,42,31,42
5536,x-92.5674285888672y31.8315582275391,5536,90164,81147600.000000000000000,11,95,84,48.305765050352690,17.202299145946913,4355441.000000000000000,14,42,24,42
5537,x-92.5674285888672y31.9143962860107,5537,90157,81141300.000000000000000,11,95,84,64.561675743425354,24.832525171620304,5820687.000000000000000,15,90,82,71
5538,x-92.5674285888672y31.9973068237305,5538,90160,81144000.000000000000000,11,95,84,54.374955634427685,21.270111379254114,4902446.000000000000000,15,42,24,42
5539,x-92.5674285888672y32.1633491516113,5539,90165,81148500.000000000000000,11,95,84,47.792114456829147,15.239487257348827,4309176.000000000000000,14,42,24,42
5540,x-92.4740676879883y32.0802917480469,5540,90159,81143100.000000000000000,11,95,84,54.105524684169076,20.977282068001333,4878100.000000000000000,14,42,24,42
5541,x-92.5674285888672y30.7611675262451,5541,90155,81139500.000000000000000,11,95,84,54.885841051522377,20.567669229584553,4948233.000000000000000,13,42,31,42
5542,x-92.5674285888672y31.2537136077881,5542,90163,81146700.000000000000000,11,95,84,66.392633341836458,24.121386834716773,5986159.000000000000000,15,90,24,82
5543,x-92.5674285888672y31.7487945556641,5543,90158,81142200.000000000000000,11,95,84,50.509095144080391,19.458880193622054,4553799.000000000000000,12,42,31,42
5544,x-92.5674285888672y32.2464828491211,5544,90162,81145800.000000000000000,11,95,84,44.636476564406294,20.643724548483956,4024514.000000000000000,14,42,24,42
5545,x-92.5674285888672y32.3296890258789,5545,90160,81144000.000000000000000,11,95,84,46.709394409937886,13.873094185097127,4211319.000000000000000,14,42,81,42
5546,x-92.5674285888672y32.412971496582,5546,90158,81142200.000000000000000,11,95,84,47.327314270502896,14.522561756522876,4266936.000000000000000,14,42,31,42
5547,x-92.5674285888672y32.4963302612305,5547,90166,81149400.000000000000000,11,95,84,50.288479027571370,20.078579680270010,4534311.000000000000000,15,42,82,42
5548,x-92.5674285888672y32.5797653198242,5548,90156,81140400.000000000000000,11,95,84,48.029393495718530,20.108133658110486,4330138.000000000000000,15,42,82,42
5549,x-92.5674285888672y32.663272857666,5549,90165,81148500.000000000000000,11,95,84,58.251283757555591,22.535741691087186,5252227.000000000000000,15,42,24,42
5550,x-92.5674285888672y32.7468605041504,5550,90161,81144900.000000000000000,11,95,84,54.360732467474854,21.284142289099655,4901218.000000000000000,15,42,24,42
5551,x-92.5674285888672y32.8305244445801,5551,90156,81140400.000000000000000,11,95,84,56.816773148764362,22.635927730702949,5122373.000000000000000,15,42,24,42
5552,x-92.5674285888672y32.9142646789551,5552,90164,81147600.000000000000000,11,95,84,57.364169735149282,21.845504092426943,5172183.000000000000000,15,42,24,42
5553,x-92.5674285888672y32.9980850219727,5553,90165,81148500.000000000000000,11,95,84,60.832784339821437,23.355627161985350,5484988.000000000000000,14,42,82,43
5554,x-92.4740676879883y29.540397644043,5554,79247,71322300.000000000000000,11,95,84,33.013514707181344,36.924116694270538,2616222.000000000000000,6,11,71,11
5555,x-92.4740676879883y29.6213264465332,5555,90160,81144000.000000000000000,11,95,84,57.767602040816328,41.046897287162317,5208327.000000000000000,13,95,24,95
5556,x-92.4740676879883y29.7023181915283,5556,90168,81151200.000000000000000,11,95,84,24.268798243279210,30.432767132374796,2188269.000000000000000,7,11,82,11
5557,x-92.4740676879883y29.783374786377,5557,90156,81140400.000000000000000,11,95,84,58.956808199121525,41.566025287173105,5315310.000000000000000,4,95,81,95
5558,x-92.4740676879883y29.8644962310791,5558,90159,81143100.000000000000000,11,95,84,87.865959027939525,20.167233892990446,7921907.000000000000000,13,95,31,95
5559,x-92.4740676879883y29.9456825256348,5559,90164,81147600.000000000000000,11,95,84,77.269309258684174,22.184334538377726,6966910.000000000000000,13,82,41,82
5560,x-92.4740676879883y30.0269336700439,5560,90164,81147600.000000000000000,11,95,84,75.937558227230383,19.988668114411791,6846834.000000000000000,15,82,71,82
5561,x-92.4740676879883y30.1082496643066,5561,90161,81144900.000000000000000,11,95,84,78.302958041725361,16.783064423402923,7059873.000000000000000,13,82,24,82
5562,x-92.4740676879883y30.1896305084229,5562,90159,81143100.000000000000000,11,95,84,75.270311338856914,20.481726425902572,6786296.000000000000000,14,82,24,82
5563,x-92.4740676879883y30.2710781097412,5563,90160,81144000.000000000000000,11,95,84,77.133751109139311,17.141429836859704,6954379.000000000000000,14,82,41,82
5564,x-92.4740676879883y30.3525924682617,5564,90161,81144900.000000000000000,11,95,84,76.705426958441009,17.660772937523429,6915838.000000000000000,13,82,95,82
5565,x-92.4740676879883y30.4341716766357,5565,90160,81144000.000000000000000,11,95,84,77.872460070984914,18.564404553914365,7020981.000000000000000,14,82,24,82
5566,x-92.4740676879883y30.5158195495605,5566,90163,81146700.000000000000000,11,95,84,70.511994942493047,24.687595393180125,6357573.000000000000000,15,82,31,82
5567,x-92.4740676879883y30.5975341796875,5567,90158,81142200.000000000000000,11,95,84,78.343130947891481,14.989804391191868,7063260.000000000000000,14,82,41,82
5568,x-92.4740676879883y30.6793174743652,5568,90164,81147600.000000000000000,11,95,84,75.972372565547218,18.325295898480825,6849973.000000000000000,15,82,31,82
5569,x-92.4740676879883y30.8430862426758,5569,90159,81143100.000000000000000,11,95,84,53.510531394536322,21.466283727910511,4824456.000000000000000,14,42,24,42
5570,x-92.4740676879883y30.9250736236572,5570,90164,81147600.000000000000000,11,95,84,57.163746062730134,22.842647603649088,5154112.000000000000000,15,42,24,43
5571,x-92.4740676879883y31.0071296691895,5571,90161,81144900.000000000000000,11,95,84,54.051640953405574,20.001277551426274,4873350.000000000000000,14,42,82,42
5572,x-92.4740676879883y31.0892543792725,5572,90161,81144900.000000000000000,11,95,84,49.263007286964431,24.110984273797364,4441602.000000000000000,15,42,24,42
5573,x-92.4740676879883y31.1714496612549,5573,90157,81141300.000000000000000,11,95,84,62.801690384551392,26.123606162276271,5662012.000000000000000,15,82,24,81
5574,x-92.4740676879883y31.3360500335693,5574,90162,81145800.000000000000000,11,95,84,48.417736962356649,31.060340147807281,4365440.000000000000000,15,22,31,24
5575,x-92.4740676879883y31.4184551239014,5575,90164,81147600.000000000000000,11,95,84,55.341389024444346,27.370218116031928,4989801.000000000000000,15,90,82,42
5576,x-92.4740676879883y31.5009326934814,5576,90159,81143100.000000000000000,11,95,84,49.031244800851830,19.094267611439143,4420608.000000000000000,14,42,31,42
5577,x-92.4740676879883y31.5834808349609,5577,90161,81144900.000000000000000,11,95,84,49.523319395303957,18.842360273220130,4465072.000000000000000,14,42,24,42
5578,x-92.4740676879883y31.6661014556885,5578,90158,81142200.000000000000000,11,95,84,49.831041061248030,19.108020088224350,4492667.000000000000000,13,42,23,42
5579,x-92.4740676879883y31.8315582275391,5579,90162,81145800.000000000000000,11,95,84,57.688161309642645,23.180390372213068,5201280.000000000000000,14,42,23,42
5580,x-92.4740676879883y31.9143962860107,5580,90157,81141300.000000000000000,11,95,84,49.016127422163557,18.620547419836004,4419147.000000000000000,15,42,82,42
5581,x-92.4740676879883y31.9973068237305,5581,90166,81149400.000000000000000,11,95,84,52.606858461060710,18.759922045163290,4743350.000000000000000,13,42,31,42
5582,x-92.4740676879883y32.1633491516113,5582,90164,81147600.000000000000000,11,95,84,49.498802182689325,16.770697606152694,4463010.000000000000000,12,42,31,42
5583,x-92.3807067871094y32.0802917480469,5583,90163,81146700.000000000000000,11,95,84,51.582178942581770,18.604281586150787,4650804.000000000000000,14,42,82,42
5584,x-92.4740676879883y30.7611675262451,5584,90162,81145800.000000000000000,11,95,84,62.102970209179034,24.208760957606366,5599328.000000000000000,15,42,31,52
5585,x-92.4740676879883y31.2537136077881,5585,90163,81146700.000000000000000,11,95,84,49.949924026485363,30.103848685094846,4503635.000000000000000,15,22,42,31
5586,x-92.4740676879883y31.7487945556641,5586,90162,81145800.000000000000000,11,95,84,56.509815665136088,23.054061217417846,5095038.000000000000000,14,42,31,42
5587,x-92.4740676879883y32.2464828491211,5587,90155,81139500.000000000000000,11,95,84,44.591592257778274,19.169403628188046,4020155.000000000000000,14,42,24,42
5588,x-92.4740676879883y32.3296890258789,5588,90163,81146700.000000000000000,11,95,84,55.160420571631377,21.867997814239406,4973429.000000000000000,14,42,31,42
5589,x-92.4740676879883y32.412971496582,5589,90163,81146700.000000000000000,11,95,84,47.204496301143486,14.518845839125383,4256099.000000000000000,15,42,82,42
5590,x-92.4740676879883y32.4963302612305,5590,90160,81144000.000000000000000,11,95,84,60.937566548358475,23.870729097666420,5494131.000000000000000,15,42,31,52
5591,x-92.4740676879883y32.5797653198242,5591,90166,81149400.000000000000000,11,95,84,53.998025863407491,21.168309514252396,4868786.000000000000000,15,42,82,42
5592,x-92.4740676879883y32.663272857666,5592,90156,81140400.000000000000000,11,95,84,54.880030169927679,20.653533925750896,4947764.000000000000000,15,42,24,42
5593,x-92.4740676879883y32.7468605041504,5593,90161,81144900.000000000000000,11,95,84,42.696321025720657,24.700448312181113,3849543.000000000000000,15,42,24,42
5594,x-92.4740676879883y32.8305244445801,5594,90160,81144000.000000000000000,11,95,84,49.693101153504877,22.723833423679682,4480330.000000000000000,15,42,31,42
5595,x-92.4740676879883y32.9142646789551,5595,90162,81145800.000000000000000,11,95,84,55.140347374725494,21.005315167395292,4971564.000000000000000,15,42,24,42
5596,x-92.4740676879883y32.9980850219727,5596,90161,81144900.000000000000000,11,95,84,56.472454830802675,21.355301181703474,5091613.000000000000000,14,42,24,42
5597,x-92.3807067871094y29.540397644043,5597,89490,80541000.000000000000000,11,95,84,49.942485193876408,41.845856502909520,4469353.000000000000000,8,11,90,11
5598,x-92.3807067871094y29.6213264465332,5598,90162,81145800.000000000000000,11,95,84,70.514030301013733,36.405019804359455,6357686.000000000000000,14,95,43,95
5599,x-92.3807067871094y29.7023181915283,5599,90154,81138600.000000000000000,11,95,84,70.505468420702357,37.312357968798878,6356350.000000000000000,9,95,82,95
5600,x-92.3807067871094y29.783374786377,5600,90165,81148500.000000000000000,11,95,84,75.785626351688578,33.905542927366419,6833211.000000000000000,13,95,42,95
5601,x-92.3807067871094y29.8644962310791,5601,90161,81144900.000000000000000,11,95,84,79.676988942003746,22.192086494408819,7183757.000000000000000,14,95,23,82
5602,x-92.3807067871094y29.9456825256348,5602,90164,81147600.000000000000000,11,95,84,74.865057007231272,21.239120276526197,6750133.000000000000000,15,82,24,82
5603,x-92.3807067871094y30.0269336700439,5603,90155,81139500.000000000000000,11,95,84,78.302767456047917,16.149873341825774,7059386.000000000000000,14,82,24,82
5604,x-92.3807067871094y30.1082496643066,5604,90168,81151200.000000000000000,11,95,84,78.094822997072129,15.433834806908546,7041654.000000000000000,14,82,41,82
5605,x-92.3807067871094y30.1896305084229,5605,90158,81142200.000000000000000,11,95,84,66.910789946538301,26.557837747013824,6032543.000000000000000,15,82,31,82
5606,x-92.3807067871094y30.2710781097412,5606,90155,81139500.000000000000000,11,95,84,72.208196994065773,23.839301754934990,6509930.000000000000000,14,82,52,82
5607,x-92.3807067871094y30.3525924682617,5607,90169,81152100.000000000000000,11,95,84,77.822045270547534,16.226954415426167,7017136.000000000000000,15,82,24,82
5608,x-92.3807067871094y30.4341716766357,5608,90160,81144000.000000000000000,11,95,84,76.946750221827855,18.644294864903944,6937519.000000000000000,14,82,24,82
5609,x-92.3807067871094y30.5158195495605,5609,90155,81139500.000000000000000,11,95,84,69.634030281182405,24.716094165526023,6277856.000000000000000,15,82,31,82
5610,x-92.3807067871094y30.5975341796875,5610,90169,81152100.000000000000000,11,95,84,76.102574055384892,19.242871004977637,6862093.000000000000000,14,82,71,82
5611,x-92.3807067871094y30.6793174743652,5611,90158,81142200.000000000000000,11,95,84,75.227134585949116,18.498665729006223,6782328.000000000000000,14,82,95,82
5612,x-92.3807067871094y30.8430862426758,5612,90156,81140400.000000000000000,11,95,84,60.634533475309460,23.378310973430672,5466567.000000000000000,15,42,24,52
5613,x-92.3807067871094y30.9250736236572,5613,90165,81148500.000000000000000,11,95,84,53.454111905950199,20.687551154821382,4819690.000000000000000,15,42,24,42
5614,x-92.3807067871094y31.0071296691895,5614,90160,81144000.000000000000000,11,95,84,67.113387311446317,22.670947718816983,6050943.000000000000000,15,82,24,82
5615,x-92.3807067871094y31.0892543792725,5615,90158,81142200.000000000000000,11,95,84,74.707491293063285,19.055386795504052,6735478.000000000000000,15,82,24,82
5616,x-92.3807067871094y31.1714496612549,5616,90164,81147600.000000000000000,11,95,84,77.064094317022310,17.532516071983515,6948407.000000000000000,15,82,42,82
5617,x-92.3807067871094y31.3360500335693,5617,90165,81148500.000000000000000,11,95,84,42.318405146121002,24.186860576586039,3815639.000000000000000,15,42,31,42
5618,x-92.3807067871094y31.4184551239014,5618,90154,81138600.000000000000000,11,95,84,50.698194201033786,23.343987124654941,4570645.000000000000000,15,42,82,42
5619,x-92.3807067871094y31.5009326934814,5619,90166,81149400.000000000000000,11,95,84,51.480236452764899,21.461321441288998,4641767.000000000000000,15,42,24,42
5620,x-92.3807067871094y31.5834808349609,5620,90157,81141300.000000000000000,11,95,84,51.581663098816506,20.716039085211335,4650448.000000000000000,15,42,82,42
5621,x-92.3807067871094y31.6661014556885,5621,90168,81151200.000000000000000,11,95,84,68.703808446455511,24.869267489989273,6194885.000000000000000,14,90,23,90
5622,x-92.3807067871094y31.8315582275391,5622,90160,81144000.000000000000000,11,95,84,61.192746228926353,24.549493779090476,5517138.000000000000000,14,42,82,42
5623,x-92.3807067871094y31.9143962860107,5623,90163,81146700.000000000000000,11,95,84,55.232501136829967,21.164327086942670,4979928.000000000000000,13,42,31,42
5624,x-92.3807067871094y31.9973068237305,5624,90158,81142200.000000000000000,11,95,84,54.241586991725640,20.716470579259155,4890313.000000000000000,13,42,81,42
5625,x-92.3807067871094y32.1633491516113,5625,90157,81141300.000000000000000,11,95,84,54.184067792850250,20.417121778244400,4885073.000000000000000,13,42,81,42
5626,x-92.2873458862305y32.0802917480469,5626,90158,81142200.000000000000000,11,95,84,54.520297699594046,20.920880161372793,4915441.000000000000000,14,42,24,42
5627,x-92.3807067871094y30.7611675262451,5627,90163,81146700.000000000000000,11,95,84,66.036944201058077,24.146521271666550,5954089.000000000000000,15,82,31,81
5628,x-92.3807067871094y31.2537136077881,5628,90159,81143100.000000000000000,11,95,84,60.942690136314731,27.398895691817486,5494532.000000000000000,15,82,31,81
