"","Cell_ID","Pixel_Count"
"1636","x-79.6836090087891y34.6914329528809",2
"1637","x-79.6836090087891y34.7769813537598",3
"1638","x-79.6836090087891y34.8626174926758",3
"1639","x-79.6836090087891y34.9483413696289",3
"1640","x-79.6836090087891y35.0341529846191",2
"1641","x-79.6836090087891y35.1200523376465",2
"1642","x-79.6836090087891y35.2060432434082",2
"1643","x-79.6836090087891y35.292121887207",3
"1644","x-79.6836090087891y35.378288269043",2
"1645","x-79.6836090087891y35.4645500183105",2
"1646","x-79.6836090087891y35.5508995056152",2
"1647","x-79.6836090087891y35.7238731384277",1
"1648","x-79.6836090087891y35.8105010986328",1
"1649","x-79.6836090087891y35.8972206115723",1
"1650","x-79.6836090087891y36.6819534301758",1
"1651","x-79.6836090087891y36.7696304321289",2
"1652","x-79.6836090087891y36.8574066162109",2
"1653","x-79.6836090087891y36.9452819824219",1
"1654","x-79.6836090087891y37.1213302612305",1
"1655","x-79.6836090087891y37.2095031738281",1
"1656","x-79.776969909668y32.7468605041504",3
"1657","x-79.776969909668y32.8305244445801",3
"1658","x-79.776969909668y32.9142646789551",2
"1659","x-79.776969909668y32.9980850219727",3
"1660","x-79.776969909668y33.0819816589355",3
"1661","x-79.776969909668y33.165958404541",3
"1662","x-79.776969909668y33.2500114440918",2
"1663","x-79.776969909668y33.3341484069824",3
"1664","x-79.776969909668y33.4183616638184",2
"1665","x-79.776969909668y33.5026550292969",2
"1666","x-79.776969909668y33.587028503418",3
"1667","x-79.776969909668y33.6714859008789",4
"1668","x-79.776969909668y33.7560234069824",3
"1669","x-79.776969909668y33.8406410217285",3
"1670","x-79.776969909668y33.9253425598145",1
"1671","x-79.776969909668y34.0101280212402",1
"1672","x-79.776969909668y34.0949935913086",1
"1673","x-79.776969909668y34.1799468994141",1
"1674","x-79.776969909668y34.2649803161621",2
"1675","x-79.776969909668y34.3501014709473",2
"1676","x-79.776969909668y34.4353065490723",2
"1677","x-79.776969909668y34.5205955505371",2
"1678","x-79.776969909668y34.6059722900391",2
"1679","x-79.776969909668y34.6914329528809",2
"1680","x-79.776969909668y34.7769813537598",3
"1681","x-79.776969909668y34.8626174926758",3
"1682","x-79.776969909668y34.9483413696289",3
"1683","x-79.776969909668y35.0341529846191",2
"1684","x-79.776969909668y35.1200523376465",2
"1685","x-79.776969909668y35.2060432434082",3
"1686","x-79.776969909668y35.292121887207",3
"1687","x-79.776969909668y35.378288269043",1
"1688","x-79.776969909668y35.4645500183105",2
"1689","x-79.776969909668y35.5508995056152",3
"1690","x-79.776969909668y35.8105010986328",1
"1691","x-79.776969909668y35.8972206115723",1
"1692","x-79.776969909668y36.6819534301758",2
"1693","x-79.776969909668y36.7696304321289",2
"1694","x-79.776969909668y36.8574066162109",2
"1695","x-79.776969909668y36.9452819824219",2
"1696","x-79.776969909668y37.1213302612305",1
"1697","x-79.8703308105469y32.663272857666",4
"1698","x-79.8703308105469y32.7468605041504",4
"1699","x-79.8703308105469y32.8305244445801",2
"1700","x-79.8703308105469y32.9142646789551",2
"1701","x-79.8703308105469y32.9980850219727",3
"1702","x-79.8703308105469y33.0819816589355",2
"1703","x-79.8703308105469y33.165958404541",2
"1704","x-79.8703308105469y33.2500114440918",2
"1705","x-79.8703308105469y33.3341484069824",2
"1706","x-79.8703308105469y33.4183616638184",2
"1707","x-79.8703308105469y33.5026550292969",2
"1708","x-79.8703308105469y33.587028503418",2
"1709","x-79.8703308105469y33.6714859008789",3
"1710","x-79.8703308105469y33.7560234069824",2
"1711","x-79.8703308105469y33.8406410217285",1
"1712","x-79.8703308105469y33.9253425598145",1
"1713","x-79.8703308105469y34.0101280212402",2
"1714","x-79.8703308105469y34.0949935913086",1
"1715","x-79.8703308105469y34.1799468994141",1
"1716","x-79.8703308105469y34.2649803161621",2
"1717","x-79.8703308105469y34.3501014709473",2
"1718","x-79.8703308105469y34.4353065490723",2
"1719","x-79.8703308105469y34.5205955505371",2
"1720","x-79.8703308105469y34.6059722900391",2
"1721","x-79.8703308105469y34.6914329528809",2
"1722","x-79.8703308105469y34.7769813537598",3
"1723","x-79.8703308105469y34.8626174926758",2
"1724","x-79.8703308105469y34.9483413696289",2
"1725","x-79.8703308105469y35.0341529846191",2
"1726","x-79.8703308105469y35.1200523376465",2
"1727","x-79.8703308105469y35.2060432434082",2
"1728","x-79.8703308105469y35.292121887207",2
"1729","x-79.8703308105469y35.378288269043",1
"1730","x-79.8703308105469y35.4645500183105",1
"1731","x-79.8703308105469y35.5508995056152",1
"1732","x-79.8703308105469y35.6373405456543",1
"1733","x-79.8703308105469y35.8105010986328",1
"1734","x-79.8703308105469y36.0709381103516",1
"1735","x-79.8703308105469y36.1579399108887",1
"1736","x-79.8703308105469y36.2450332641602",1
"1737","x-79.8703308105469y36.3322257995605",1
"1738","x-79.8703308105469y36.6819534301758",2
"1739","x-79.8703308105469y36.7696304321289",2
"1740","x-79.8703308105469y36.8574066162109",2
"1741","x-79.8703308105469y36.9452819824219",1
"1742","x-79.9636917114258y32.5797653198242",5
"1743","x-79.9636917114258y32.663272857666",5
"1744","x-79.9636917114258y32.7468605041504",4
"1745","x-79.9636917114258y32.8305244445801",3
"1746","x-79.9636917114258y32.9142646789551",4
"1747","x-79.9636917114258y32.9980850219727",2
"1748","x-79.9636917114258y33.0819816589355",2
"1749","x-79.9636917114258y33.165958404541",2
"1750","x-79.9636917114258y33.2500114440918",2
"1751","x-79.9636917114258y33.3341484069824",2
"1752","x-79.9636917114258y33.4183616638184",2
"1753","x-79.9636917114258y33.5026550292969",2
"1754","x-79.9636917114258y33.587028503418",2
"1755","x-79.9636917114258y33.6714859008789",2
"1756","x-79.9636917114258y33.7560234069824",2
"1757","x-79.9636917114258y33.8406410217285",1
"1758","x-79.9636917114258y33.9253425598145",1
"1759","x-79.9636917114258y34.0101280212402",1
"1760","x-79.9636917114258y34.0949935913086",1
"1761","x-79.9636917114258y34.1799468994141",2
"1762","x-79.9636917114258y34.2649803161621",2
"1763","x-79.9636917114258y34.3501014709473",2
"1764","x-79.9636917114258y34.4353065490723",2
"1765","x-79.9636917114258y34.5205955505371",2
"1766","x-79.9636917114258y34.6059722900391",2
"1767","x-79.9636917114258y34.6914329528809",2
"1768","x-79.9636917114258y34.7769813537598",2
"1769","x-79.9636917114258y34.8626174926758",2
"1770","x-79.9636917114258y34.9483413696289",2
"1771","x-79.9636917114258y35.0341529846191",2
"1772","x-79.9636917114258y35.1200523376465",2
"1773","x-79.9636917114258y35.2060432434082",2
"1774","x-79.9636917114258y35.292121887207",1
"1775","x-79.9636917114258y35.378288269043",2
"1776","x-79.9636917114258y35.4645500183105",1
"1777","x-79.9636917114258y35.5508995056152",2
"1778","x-79.9636917114258y35.7238731384277",1
"1779","x-79.9636917114258y35.8105010986328",1
"1780","x-79.9636917114258y36.2450332641602",1
"1781","x-79.9636917114258y36.3322257995605",1
"1782","x-79.9636917114258y36.6819534301758",1
"1783","x-79.9636917114258y36.7696304321289",1
"1784","x-79.9636917114258y36.8574066162109",2
"1785","x-79.9636917114258y36.9452819824219",2
"1786","x-79.9636917114258y37.0332527160645",2
"1787","x-79.9636917114258y37.1213302612305",1
"1788","x-80.0570526123047y26.1950283050537",2
"1789","x-80.0570526123047y26.2735404968262",2
"1790","x-80.0570526123047y26.3521060943604",2
"1791","x-80.0570526123047y26.4307250976562",4
"1792","x-80.0570526123047y26.5093955993652",3
"1793","x-80.0570526123047y26.5881175994873",3
"1794","x-80.0570526123047y26.6668949127197",4
"1795","x-80.0570526123047y26.7457237243652",3
"1796","x-80.0570526123047y26.8246059417725",3
"1797","x-80.0570526123047y26.90354347229",4
"1798","x-80.0570526123047y26.9825344085693",4
"1799","x-80.0570526123047y32.5797653198242",5
"1800","x-80.0570526123047y32.663272857666",5
"1801","x-80.0570526123047y32.7468605041504",4
"1802","x-80.0570526123047y32.8305244445801",3
"1803","x-80.0570526123047y32.9142646789551",3
"1804","x-80.0570526123047y32.9980850219727",5
"1805","x-80.0570526123047y33.0819816589355",2
"1806","x-80.0570526123047y33.165958404541",2
"1807","x-80.0570526123047y33.2500114440918",3
"1808","x-80.0570526123047y33.3341484069824",2
"1809","x-80.0570526123047y33.4183616638184",2
"1810","x-80.0570526123047y33.5026550292969",2
"1811","x-80.0570526123047y33.587028503418",2
"1812","x-80.0570526123047y33.6714859008789",2
"1813","x-80.0570526123047y33.7560234069824",2
"1814","x-80.0570526123047y33.8406410217285",1
"1815","x-80.0570526123047y33.9253425598145",1
"1816","x-80.0570526123047y34.0101280212402",1
"1817","x-80.0570526123047y34.0949935913086",1
"1818","x-80.0570526123047y34.1799468994141",2
"1819","x-80.0570526123047y34.2649803161621",2
"1820","x-80.0570526123047y34.3501014709473",2
"1821","x-80.0570526123047y34.4353065490723",2
"1822","x-80.0570526123047y34.5205955505371",2
"1823","x-80.0570526123047y34.6059722900391",2
"1824","x-80.0570526123047y34.6914329528809",2
"1825","x-80.0570526123047y34.7769813537598",2
"1826","x-80.0570526123047y34.8626174926758",2
"1827","x-80.0570526123047y34.9483413696289",2
"1828","x-80.0570526123047y35.0341529846191",1
"1829","x-80.0570526123047y35.1200523376465",2
"1830","x-80.0570526123047y35.2060432434082",1
"1831","x-80.0570526123047y35.292121887207",1
"1832","x-80.0570526123047y35.378288269043",2
"1833","x-80.0570526123047y35.4645500183105",2
"1834","x-80.0570526123047y35.5508995056152",1
"1835","x-80.0570526123047y35.6373405456543",1
"1836","x-80.0570526123047y35.7238731384277",1
"1837","x-80.0570526123047y36.2450332641602",1
"1838","x-80.0570526123047y36.6819534301758",1
"1839","x-80.0570526123047y36.7696304321289",1
"1840","x-80.0570526123047y36.8574066162109",2
"1841","x-80.0570526123047y36.9452819824219",3
"1842","x-80.0570526123047y37.0332527160645",2
"1843","x-80.0570526123047y37.1213302612305",1
"1844","x-80.1504211425781y25.4126968383789",3
"1845","x-80.1504211425781y25.4907054901123",2
"1846","x-80.1504211425781y25.6468677520752",1
"1847","x-80.1504211425781y25.725025177002",1
"1848","x-80.1504211425781y25.8032302856445",1
"1849","x-80.1504211425781y25.8814888000488",2
"1850","x-80.1504211425781y25.9597969055176",2
"1851","x-80.1504211425781y26.0381565093994",2
"1852","x-80.1504211425781y26.1165657043457",2
"1853","x-80.1504211425781y26.1950283050537",2
"1854","x-80.1504211425781y26.2735404968262",2
"1855","x-80.1504211425781y26.3521060943604",1
"1856","x-80.1504211425781y26.4307250976562",2
"1857","x-80.1504211425781y26.5093955993652",3
"1858","x-80.1504211425781y26.5881175994873",3
"1859","x-80.1504211425781y26.6668949127197",4
"1860","x-80.1504211425781y26.7457237243652",4
"1861","x-80.1504211425781y26.8246059417725",3
"1862","x-80.1504211425781y26.90354347229",4
"1863","x-80.1504211425781y26.9825344085693",4
"1864","x-80.1504211425781y27.0615787506104",3
"1865","x-80.1504211425781y27.1406784057617",3
"1866","x-80.1504211425781y27.2198333740234",1
"1867","x-80.1504211425781y32.5797653198242",5
"1868","x-80.1504211425781y32.663272857666",6
"1869","x-80.1504211425781y32.7468605041504",6
"1870","x-80.1504211425781y32.8305244445801",4
"1871","x-80.1504211425781y32.9142646789551",4
"1872","x-80.1504211425781y32.9980850219727",4
"1873","x-80.1504211425781y33.0819816589355",3
"1874","x-80.1504211425781y33.165958404541",4
"1875","x-80.1504211425781y33.2500114440918",3
"1876","x-80.1504211425781y33.3341484069824",2
"1877","x-80.1504211425781y33.4183616638184",2
"1878","x-80.1504211425781y33.5026550292969",2
"1879","x-80.1504211425781y33.587028503418",2
"1880","x-80.1504211425781y33.6714859008789",2
"1881","x-80.1504211425781y33.7560234069824",2
"1882","x-80.1504211425781y33.8406410217285",1
"1883","x-80.1504211425781y33.9253425598145",1
"1884","x-80.1504211425781y34.0101280212402",2
"1885","x-80.1504211425781y34.0949935913086",2
"1886","x-80.1504211425781y34.1799468994141",2
"1887","x-80.1504211425781y34.2649803161621",2
"1888","x-80.1504211425781y34.3501014709473",2
"1889","x-80.1504211425781y34.4353065490723",2
"1890","x-80.1504211425781y34.5205955505371",2
"1891","x-80.1504211425781y34.6059722900391",2
"1892","x-80.1504211425781y34.6914329528809",2
"1893","x-80.1504211425781y34.7769813537598",2
"1894","x-80.1504211425781y34.8626174926758",2
"1895","x-80.1504211425781y34.9483413696289",1
"1896","x-80.1504211425781y35.0341529846191",1
"1897","x-80.1504211425781y35.1200523376465",1
"1898","x-80.1504211425781y35.2060432434082",1
"1899","x-80.1504211425781y35.292121887207",1
"1900","x-80.1504211425781y35.378288269043",1
"1901","x-80.1504211425781y35.4645500183105",1
"1902","x-80.1504211425781y35.5508995056152",1
"1903","x-80.1504211425781y35.6373405456543",1
"1904","x-80.1504211425781y35.7238731384277",1
"1905","x-80.1504211425781y36.1579399108887",1
"1906","x-80.1504211425781y36.5943756103516",1
"1907","x-80.1504211425781y36.6819534301758",1
"1908","x-80.1504211425781y36.7696304321289",1
"1909","x-80.1504211425781y36.8574066162109",2
"1910","x-80.1504211425781y36.9452819824219",1
"1911","x-80.1504211425781y37.0332527160645",2
"1912","x-80.1504211425781y37.1213302612305",1
"1913","x-80.1504211425781y37.2095031738281",1
"1914","x-80.243782043457y25.2568321228027",3
"1915","x-80.243782043457y25.3347396850586",2
"1916","x-80.243782043457y25.4126968383789",3
"1917","x-80.243782043457y25.6468677520752",3
"1918","x-80.243782043457y25.725025177002",2
"1919","x-80.243782043457y25.8032302856445",3
"1920","x-80.243782043457y25.8814888000488",2
"1921","x-80.243782043457y25.9597969055176",2
"1922","x-80.243782043457y26.0381565093994",2
"1923","x-80.243782043457y26.1165657043457",4
"1924","x-80.243782043457y26.1950283050537",3
"1925","x-80.243782043457y26.2735404968262",3
"1926","x-80.243782043457y26.3521060943604",2
"1927","x-80.243782043457y26.4307250976562",2
"1928","x-80.243782043457y26.5093955993652",2
"1929","x-80.243782043457y26.5881175994873",5
"1930","x-80.243782043457y26.6668949127197",5
"1931","x-80.243782043457y26.7457237243652",5
"1932","x-80.243782043457y26.8246059417725",4
"1933","x-80.243782043457y26.90354347229",4
"1934","x-80.243782043457y26.9825344085693",4
"1935","x-80.243782043457y27.0615787506104",3
"1936","x-80.243782043457y27.1406784057617",3
"1937","x-80.243782043457y27.2198333740234",2
"1938","x-80.243782043457y27.2990436553955",2
"1939","x-80.243782043457y27.3783073425293",2
"1940","x-80.243782043457y27.4576282501221",4
"1941","x-80.243782043457y32.4963302612305",5
"1942","x-80.243782043457y32.5797653198242",5
"1943","x-80.243782043457y32.663272857666",5
"1944","x-80.243782043457y32.7468605041504",5
"1945","x-80.243782043457y32.8305244445801",4
"1946","x-80.243782043457y32.9142646789551",4
"1947","x-80.243782043457y32.9980850219727",4
"1948","x-80.243782043457y33.0819816589355",4
"1949","x-80.243782043457y33.165958404541",5
"1950","x-80.243782043457y33.2500114440918",5
"1951","x-80.243782043457y33.3341484069824",3
"1952","x-80.243782043457y33.4183616638184",2
"1953","x-80.243782043457y33.5026550292969",3
"1954","x-80.243782043457y33.587028503418",2
"1955","x-80.243782043457y33.6714859008789",2
"1956","x-80.243782043457y33.7560234069824",2
"1957","x-80.243782043457y33.8406410217285",1
"1958","x-80.243782043457y33.9253425598145",2
"1959","x-80.243782043457y34.0101280212402",3
"1960","x-80.243782043457y34.0949935913086",2
"1961","x-80.243782043457y34.1799468994141",2
"1962","x-80.243782043457y34.2649803161621",2
"1963","x-80.243782043457y34.3501014709473",2
"1964","x-80.243782043457y34.4353065490723",2
"1965","x-80.243782043457y34.5205955505371",2
"1966","x-80.243782043457y34.6059722900391",2
"1967","x-80.243782043457y34.6914329528809",2
"1968","x-80.243782043457y34.7769813537598",2
"1969","x-80.243782043457y34.8626174926758",1
"1970","x-80.243782043457y34.9483413696289",1
"1971","x-80.243782043457y35.0341529846191",1
"1972","x-80.243782043457y35.1200523376465",1
"1973","x-80.243782043457y35.2060432434082",1
"1974","x-80.243782043457y35.292121887207",2
"1975","x-80.243782043457y35.378288269043",2
"1976","x-80.243782043457y35.4645500183105",1
"1977","x-80.243782043457y35.5508995056152",1
"1978","x-80.243782043457y35.6373405456543",1
"1979","x-80.243782043457y35.7238731384277",2
"1980","x-80.243782043457y36.1579399108887",2
"1981","x-80.243782043457y36.2450332641602",1
"1982","x-80.243782043457y36.3322257995605",1
"1983","x-80.243782043457y36.4195137023926",1
"1984","x-80.243782043457y36.5068969726562",1
"1985","x-80.243782043457y36.6819534301758",2
"1986","x-80.243782043457y36.7696304321289",2
"1987","x-80.243782043457y36.8574066162109",2
"1988","x-80.243782043457y36.9452819824219",1
"1989","x-80.243782043457y37.0332527160645",1
"1990","x-80.3371429443359y25.1011600494385",2
"1991","x-80.3371429443359y25.1789722442627",2
"1992","x-80.3371429443359y25.2568321228027",3
"1993","x-80.3371429443359y25.3347396850586",3
"1994","x-80.3371429443359y25.4126968383789",2
"1995","x-80.3371429443359y25.4907054901123",3
"1996","x-80.3371429443359y25.5687618255615",3
"1997","x-80.3371429443359y25.6468677520752",3
"1998","x-80.3371429443359y25.725025177002",3
"1999","x-80.3371429443359y25.8032302856445",3
"2000","x-80.3371429443359y25.8814888000488",3
"2001","x-80.3371429443359y25.9597969055176",3
"2002","x-80.3371429443359y26.0381565093994",3
"2003","x-80.3371429443359y26.1165657043457",4
"2004","x-80.3371429443359y26.1950283050537",2
"2005","x-80.3371429443359y26.2735404968262",2
"2006","x-80.3371429443359y26.3521060943604",2
"2007","x-80.3371429443359y26.4307250976562",2
"2008","x-80.3371429443359y26.5093955993652",2
"2009","x-80.3371429443359y26.5881175994873",2
"2010","x-80.3371429443359y26.6668949127197",4
"2011","x-80.3371429443359y26.7457237243652",5
"2012","x-80.3371429443359y26.8246059417725",3
"2013","x-80.3371429443359y26.90354347229",4
"2014","x-80.3371429443359y26.9825344085693",4
"2015","x-80.3371429443359y27.0615787506104",5
"2016","x-80.3371429443359y27.1406784057617",5
